    #  NAME     PCD    PRIC    PLST    HRY     HRL     PWR     WDT     SPD     RC1     RC2     XLB     FCM     VR1     VR2     EFM     RTI     EMX     RR      TLD     RHT     RIN     DKH     DKI     IHC      HE      ORHI    FRCP    FPOP    CFEM    STIR      EQP
  |-----TILL------|     1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23       24       25      26      27      28      29          
  316 BALERSP  SELF   16300   17930     100    2500     149     3.7     4.8     0.1     1.8     0.1       0     0.6   0.885     0.8       0       0       0     -25       0       0       0       0       2     0.8     0.9       0       0   16.47       0 BALER, SELF-PROPELLED       
  317 MOWERPTO NON    13810   15191     100    2500       0     2.7    9.65    0.18     1.6     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 MOWER COND, PTO             
  318 MOWERCSP SELF   21500   23650     100    2500      75     2.7    7.24    0.18     1.6     0.1    0.53     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 MOWER COND, SELF-PROP       
  319 MOWERDRD NON    13700   15070     100    2500       0     2.1    7.24    0.16       2     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 MOWER, DRUM-DISC            
  320 MOWLAWN  SELF   13810   15191     100    2500       0     2.7    9.65    0.18     1.6     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0     0.9     0.3       0       0       0       0 MOWER LAWN                  
  321 MOWERSCK NON     3306    3636     100    2000       0     2.1    8.05    0.46     1.7     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 MOWER, SICKLE               
  322 MOWAUTO  SELF   13810   15191     100    2500       0     2.7    9.65    0.18     1.6     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0      22    0.95     0.3       0       0       5       0 MOWER AUTO LAWN             
  323 RAKESIDE NON     4807    5287     100    2000       0       3    7.24    0.17     1.4     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 RAKE, SIDE DELIVERY         
  324 RAKEWHEL NON     5410    5951     100    2500       0       3    6.44    0.17     1.4     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 RAKE, WHEEL                 
  326 WSWTHPTO NON    18461   20307      34    2000       0     4.3    3.22    0.06       2     0.1       0     0.6   0.885     0.7       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 WINDROWER-SWATHER, PTO      
  327 WSWTHSP  SELF    1399    1539      45    2000      63     4.3    8.37    0.06       2     0.1    0.42     0.6   0.885     0.7       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 WINDROWER-SWTH SELF-PROP    
  328 BALELOAD NON    63200   69520     100    2000       0     0.3    16.1    0.43     1.8     0.1     0.5     0.6   0.885   0.825       0       0       0       0       0       0       0       0      12       0       0       0       0       0       0 BALE LOADER                 
  329 SHREDGT8 NON     3535    3889      80    1600       0     2.7    6.44    0.44       2     0.1    0.42     0.5    0.85     0.8       0       0       0     -75       0       0       0       0      12       0       0       0       0       0       0 SHREDDER, FLAIL GT8FT       
  331 SHRDRGT8 NON     4768    5245     100    2000       0     2.7    5.63    0.44       2     0.1       0     0.6   0.885     0.8       0       0       0     -75       0       0       0       0       0       0       0       0       0       0       0 SHREDDER, ROTARY GT8FT      
  333 STACKMOV NON     4243    4667     100    2000       0     2.7    4.83    0.16     1.6     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 STACK MOVER                 
  334 STACKAUT SELF    2690    2959     100    2500     149     0.3    5.63    0.16     1.6     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 STACKER AUTOMATIC           
  336 BEETHARV SELF    9558   10514     100    1500       4       3    3.22    0.59     1.3       0       0    0.68     0.9    0.65       0       0       0     100       0       0       0       0       2    0.95     0.5       0       0   16.47       0 BEET HARVESTER              
  338 BEETTOPP SELF    2573    2830      50    1000       9       3    6.44    0.28     1.4       0       0     1.5    0.92    0.65       0       0       0     -25       0       0       0       0       0       0       0       0       0       0       0 BEET TOPPER 12 HP           
  339 RICECOMB SELF   43457   47802     270    1890       0     3.7    5.63    0.04     2.1     0.1       0     0.6   0.885     0.7       0       0       0     -50       0       0       0       0       2    0.95       0       0       0   16.47       0 RICE COMBINE                
  340 PIPE WGN NON      862     948      40     800       0    12.2    8.05    0.19     1.3       0       0     0.8    0.94    0.65       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 PIPE WAGON                  
  341 TRLR20FT NON     6462    7108     200    3000       0       3    5.63    0.19     1.3       0       0     0.6   0.885    0.75       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 UTILITY TRAILER 20 FT       
  343 TRLR40FT NON    63245   69570     100    1500       0     2.4    4.83    0.19     1.3     0.1       0     0.6   0.885     0.7       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 TRAILER 40 FT               
  344 TRCK1/2T SELF   17680   19448     400    4000     130     0.3   48.27   0.007       2     0.1    0.53     0.6   0.885     0.8       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 TRUCK PICKUP  1/2 TON       
  345 TRCK3/4T SELF   18643   20507     210    4000     130     0.3   48.27   0.007       2     0.1    0.53     0.6   0.885     0.8       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 TRUCK PICKUP  3/4 TON       
  346 SEMIDIES SELF  105944  116538     350    4500     224     0.3    72.4   0.007       2     0.1    0.42     0.6   0.885     0.8       0       0       0       0       0       0       0       0      12       0       0       0       0       0       0 TRUCK SEMI W TRAILER-DIE    
  352 TRCKDI4T SELF   44280   48708     185    4000     149     0.3   40.22   0.007       2     0.1    0.42     0.6   0.885     0.8       0       0       0       0       0       0       0       0      12       0       0       0       0       0       0 TRUCK TNDM AXLE-DIES 4TO    
  355 CSPHILBG SELF   50200   55220     100    2000       0     6.7    4.83    0.04     2.1     0.1       0    0.64   0.885    0.75       0       0       0     -50       0       0       0       0       2    0.95       0       0       0   16.47       0 COMBINE SELF-PROP HILLSD    
  356 DSKPLW36 NON    16053   17658     150    2500       0     7.3    7.24    0.18     1.7       0       0     0.6   0.885    0.75       0     0.7      50     100       0       0       0       0       0       0       0       0       0  19.456      50 DISK PLOW GE23FT            
  359 BACKHOE  SELF  139181  153099      50    2000      75     2.1   16.09   0.007       2     0.1    0.42     0.6   0.885    0.85       0     0.1      13       5       0       0       0       0       0       0       0       0       0       3      13 BACKHOE                     
  362 CTTNCHOP NON     7634    8398      50    2500       0     4.9    7.24    0.28     1.4     0.1       0     0.6   0.885     0.8       0       0       0     -50       0       0       0       0       0       0       0       0       0       0       0 COTTON CHOPPER              
  365 DTCHVEE  NON    15504   17054     100    2000       0     2.1    4.83    0.29     1.8     0.1       0     0.6   0.885     0.8       0    0.25    0.13       0       0       0       0       0       0       0       0       0       0    6.08    0.13 DITCHER (VEE OR ROTARY)     
  368 FRNTLDR  SELF    8539    9393     100    2500      75     1.8    4.83   0.007       2     0.1    0.42     0.6   0.885     0.8       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 FRONTEND LOADER             
  369 GRWAGON  NON     2342    2576      80    2000       0     2.4   16.09    0.19     1.3     0.1    0.42     0.6   0.885   0.825       0       0       0       0       0       0       0       0      12       0       0       0       0       0       0 GRAIN/HAY WAGON             
  378 ROCKPICK NON     9579   10537     100    2500       0     2.1    4.83    0.29     1.8     0.1       0     0.6   0.885     0.7       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 ROCK PICKER                 
  380 RDNTKILL NON     1542    1696      20    1200       0     2.1    1.61    0.32     2.1     0.1       0     0.6   0.885     0.8       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 RODENT KILLER               
  381 BULLDOZR SELF  135101  148612     100   12000     224       3    4.83   0.003       2     0.1    0.42    0.68    0.92     0.6       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 D7E BULLDOZER WITH BLADE    
  382 GATEPIPE IRRI    4308    4739     126   73167      15     0.3    5.04    0.19     1.3       0       0     0.9    0.96       1       0       0       0       0       0       0       0       0       8       0       0       0       0      10       0 GATED PIPE                  
  383 PLASTIC  NON      364     400     100    1000       0     0.9    1.77    0.19     1.3       0       0     0.6   0.885     0.6       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 PLASTIC LAYER 1 ROW         
  389 RODWDR36 NON    14390   15829     150    2500       0      11    6.44    0.27     1.4       0       0     0.6   0.885    0.75       0     0.3      20     100      25     0.3       0       0       0       0       0       0       0   9.728      20 RODWEEDER/10 BAR HAR 36F    
  393 CANEHRV2 SELF  166089  182698     400    6000      82     3.7    8.05    0.19     1.4     0.1    0.42     0.6   0.885       1       0       0       0       0       0       0       0       0       2    0.95    0.95       0       0   16.47       0 CANE HARVESTER 2 ROW        
  396 TLOADSUG NON    23621   25983     150     150       0     3.7    4.02    0.19     1.3       0       0     0.6   0.885     0.6       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 TRANSLOADER, SUGARCANE      
  397 BURNUNIT NON     1400    1540      85     510       0     5.5    6.44    0.19     1.3       0       0     0.6   0.885       1       0       0       0    -0.1       0       0       0       0      14       0       0       0       0       0       0 BURNING UNIT                
  398 CANEWG10 NON     8703    9573     400    3600       0     2.4    2.41    0.19     1.3       0       0     0.6   0.885       1       0       0       0       0       0       0       0       0      12       0       0       0       0       0       0 CANE WAGON 10TON            
  402 POTAHARV NON    35573   39131      50    2500       0     1.8    3.22    0.19     1.4     0.1       0     0.6   0.885     0.7       0     0.8      20     150       0       0       0       0       2    0.95    0.95       0       0   16.47      20 POTATO HARVESTER            
  408 CANELDSP SELF   60916   67008     425    4500       0     1.8    4.83    0.19     1.3     0.1    0.42     0.6   0.885       1       0       0       0       0       0       0       0       0      12       0       0       0       0       0       0 SP CANE LOADER              
  410 VEGHARV  NON     2736    3009      50    2000       0     1.2    4.83    0.19     1.4     0.1       0     0.6   0.885    0.87       0       0       0     -50       0       0       0       0       2    0.95     0.8       0       0   16.47       0 VEGETABLE HARVESTER         
  417 CANEPLNT NON    31423   34565     160    1440       0     1.8    4.83    0.32     2.1       0       0     0.6   0.885       1       0     0.2      10       0       0       0       0       0       5       0       0       0       0    6.79      10 MECH PLANTER SUGARCANE      
  420 RMV-DIKE NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     0.7      10      40     100       1       0       0      18       0       0     0.2       0       5      10 REMOVE FURROW DIKE          
  421 BDIKE100 NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     0.7      10      40     100    0.25     100     0.4      17       0       0     0.2       0       5      10 BUILD FURROW DIKE           
  422 PADDYBD  NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0    0.05      10     100    1000      40    1000     100      17       0       0     0.3       0       5      10 BUILD RICE PADDY            
  423 THIN     NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       3    0.95     0.5    0.25     0.5   16.47       0 REDUCE STAND                
  424 PUDDLE   NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     0.5       5      75       0       0       0       0      15       0       0     0.3       0  13.984       5 PUDDLE RICE PADDY           
  425 XPUDDLE  NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     0.5       5      75       0       0       0       0      16       0       0     0.3       0  13.984       5 DESTROY PUDDLE              
  426 GRAZE    NON        0       0       0       0       0       0       0       0       0       0       0       0       0      15       0   0.01        1      10       0       0       0       0      19     0.7       0    0.01       0   3.891       1 INITIATE GRAZING            
  427 STOP GRZ NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      20       0       0       0       0       0       0 STOP GRAZING                
  428 STOP DRN NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      25       0       0       0       0       0       0 STOP DRAINAGE SYSTEM        
  429 OPEN DRN NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      26       0       0       0       0       0       0 OPEN DRAINAGE SYSTEM        
  430 PRUNE    NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0  -10000       0       0       0       0       2       0     0.1       0       0   16.47       0 PRUNE                       
  450 BUY/SELL NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      28       0       0       0       0       0       0 BUY/SELL ANIMALS            
  451 KILL     NON        0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       1       0       0       0       0       0       0 KILL                        
  457 CLEARCUT NON    28970   31867      80    1600       0     1.5    4.51    0.15     1.6     0.1       0    0.56    0.85     0.6       0       0       0    -200       0       0       0       0       2     0.5     0.5       0       0   16.47       0                             
  499 GRAZE    NON        0       0       0       0       0       0       0       0       0       0       0       0       0      15       0   0.001       1     -50       0       0       0       0      19     0.5       0    0.01       0   3.891       1 INITIATE GRAZING            
  500 CNTR PVT IRRI   58589   64448     840   15000       7       3    3.22   0.012     1.3   0.044       0    0.68    0.92    0.95       0       0       0       0       0       0       0       0       8       0       0       0       0      10       0 CENTER PIVOT SPRINKLER      
  501 IRR100HP IRRI    9155   10070     840   11000      75       3    3.22   0.012     1.3   0.044       0    0.68    0.92   0.825       0       0       0       0       0       0       0       0       8       0       0       0       0      10       0 IRRIGATION 100HP MOTOR      
  502 FLOODIRR IRRI   32310   35541     100   20000      41     2.4    3.22    0.19     1.3   0.044       0    0.68     0.9     0.9       0       0       0       0       0       0       0       0       8       0       0       0       0      10       0 FURROW IRRIGATION           
  530 ALDRPIRR IRRI   13463   14809     200    2000       0     0.9    1.61    0.19     1.3     1.1       0     0.6   1.097    0.95       0       0       0       0       0       0       0       0       8       0       0       0       0      10       0 AL DRIP IRRIGATION          
  531 WY WWELL IRRI   12170   13387     969   14535       0     0.9    4.83    0.19     1.3   0.015       0     0.6    1.07    0.55       0       0       0       0       0       0       0       0       8       0       0       0       0      10       0 WY GRND WATER WELL          
  533 WYCDITCH IRRI   34464   37910    3975   79500       0     0.9    4.83    0.19     1.3    0.07       0     0.6     0.6    0.55       0       0       0       0       0       0       0       0       8       0       0       0       0      10       0 WY CONCRETE DITCH           
  534 WYGTPIPE IRRI   67851   74636     844   16880       0     0.9    4.83    0.19     1.3    0.11       0     0.5   0.001     0.8       0       0       0       0       0       0       0       0       8       0       0       0       0      10       0 WY GATED PIPE               
  560 C:HAUL 6 CUST       0       8       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      12       0       0       0       0       0       0 HAULING               63    
  561 AER APPF NON       17      19     840   15000       7       3    3.22    0.63     1.3       0    0.42    0.68    0.92   0.825       0       0       0       0       0       0       0       0       9       0       0       0       0       5       0 AERIAL APP-FERT             
  562 C:PEST5  CUST      16       0       0       0       0       0       0       0       0       0    0.42       0       0       0       0       0       0       0       0       0       0       0       7    0.95       0       0       0    2.54       0 AERIAL APP-INSECT     56    
  563 C:THIN 3 CUST      62       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       5       0    0.02       0       0 THIN                  56    
  565 WEED     NON       40      44      45    2000      63     4.3    8.37    0.17     2.2     0.1    0.42     0.6   0.885     0.7       0       0       0       0       0       0       0       0       0       0       0       0    0.01       0       0 WEED                        
  566 DEFOL    SELF       7       8     660   12000     119      30      12    0.41     1.3     0.1    0.42    0.68    0.92     0.9       0       0       0       0       0       0       0       0       7       0       0       0       0    2.54       0 DEFOLIATE                   
  568 C:HARV6  CUST       0      14       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       2    0.95       0       0       0   16.47       0 COMBINE               62    
  569 C:HARV6  CUST      41       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       2    0.95       0       0       0   16.47       0 COMBINE               62    
  580 C:FERT5  CUST       5       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       9       0       0       0       0       5       0 FERTILIZER APP        58    
  604 C:LABOR6 CUST       9       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 LABOR                 60    
  606 C:DRYIN6 CUST       0       1       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      13       0       0       0       0       0       0 DRYING                60    
  607 C:STACK6 CUST       0      44       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 STACKING              60    
  608 C:CULT6  CUST      40       0       0       0       0       0       0       0       0       0     0.5       0       0       0       0    0.25      15       0       0       0       0       0       0       0       0       0       0    6.08      15 CULTIVATE             60    
  612 C:SUBS 6 CUST      32       0       0       0       0       0       0       0       0       0       0       0       0       0       0    0.15      15       0       0       0       0       0       0       0       0       0       0   3.648      15 SUBSOIL               61    
  613 C:DISC 6 CUST      20       0       0       0       0       0       0       0       0       0       0       0       0       0       0     0.7      50       0       0       0       0       0       0       0       0       0       0  17.024      50 DISC                  61    
  614 C:BORDR6 CUST      15       0       0       0       0       0       0       0       0       0       0       0       0       0       0    0.25      13       0       0       0       0       0       0       0       0       0       0    6.08      13 BUILD BORDER          61    
  615 FERTTRUC CUST      51       0       0       0       0       0       0       0       0       0    0.53       0       0       0       0       0       0       0       0       0       0       0       9       0       0       0       0       5       0 FERTTRUCK             61    
  620 C:BKBOR6 CUST      44       0       0       0       0       0       0       0       0       0       0       0       0       0       0    0.25      13       0       0       0       0       0       0       0       0       0       0    6.08      13 BREAK BORDERS         62    
  623 C:HARV6  CUST      25       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0  -10000       0       0       0       0       2    0.99     0.1       0       0   16.47       0 HARVEST               62    
  626 C:HARV6  CUST       0      51       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     -50       0       0       0       0       2    0.95       0       0       0   16.47       0 HARVEST               62    
  629 C:Gin 62 CUST       0      44       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     -50       0       0       0       0      11    0.95       0       0       0       0       0 Ginning               62    
  632 C:BAG 63 CUST       0      76       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     -50       0       0       0       0      10    0.95       0       0       0       0       0 Bagging & Ties        63    
  633 C:HAUL6  CUST       0       3       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      12       0       0       0       0       0       0 HAULING               63    
  649 C:SCOUT6 CUST       7       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0 SCOUTING              64    
  654 C:HARVT6 CUST       0     249       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0    -100       0       0       0       0       2     0.5    0.95       0       0   16.47       0 TOBACCO HARVEST       65    
  658 PLANT20  NON    27122   29834     100    1200       0     6.1    8.85    0.32     2.1     0.1       0     0.6   0.885     0.6       0     0.1   10.16   40.64    76.2   0.509       0       0       5       0       0       0       0    6.79   10.16 Planter, 20 inch      65    
  659 PLANT13  NON    27122   29834     100    1200       0     6.1    8.85    0.32     2.1     0.1       0     0.6   0.885     0.6       0     0.1   10.16   40.64    76.2   0.329       0       0       5       0       0       0       0    6.79   10.16 Planter, 13 inch      65    
  660 PLANT27  NON    27122   29834     100    1200       0     6.1    8.85    0.32     2.1     0.1       0     0.6   0.885     0.6       0     0.1   10.16   40.64    76.2   0.686       0       0       5       0       0       0       0    6.79   10.16 Planter, 27 inch      66    
  661 PLANT40  NON    27122   29834     100    1200       0     6.1    8.85    0.32     2.1     0.1       0     0.6   0.885     0.6       0     0.1   10.16   40.64    76.2   1.015       0       0       5       0       0       0       0    6.79   10.16 Planter, 40 inch      66    
  662 PLANT32  NON    27122   29834     100    1200       0     6.1    8.85    0.32     2.1     0.1       0     0.6   0.885     0.6       0     0.1   10.16   40.64    76.2   0.814       0       0       5       0       0       0       0    6.79   10.16 Planter, 32 inch      66    
  665 PLANTFAL NON        0       0     100    1200       0     6.1    8.85       0       0     0.1       0     0.6   0.885     0.6       0       0   10.16   40.64    76.2   1.015       0       0       5       0       0       0       0    6.79   10.16 Planter, Fallow       66    
  667 PLANT38  NON        0       0     100    1200       0     6.1    8.85    0.32     2.1     0.1       0     0.6   0.885     0.6       0     0.1   10.16   40.64    76.2   0.965       0       0       5       0       0       0       0    6.79   10.16 Planter, 38 inch      66    
  668 PLANT30  NON        0       0     100    1200       0     6.1    8.85    0.32     2.1     0.1       0     0.6   0.885     0.6       0     0.1   10.16   40.64    76.2   0.762       0       0       5       0       0       0       0    6.79   10.16 Planter, 30 inch      66    
  669 HAY      HAYS       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0                             
  670 HAY      SHAY       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0                             
  680 TANPGE19 NON    29713   32685      80    1600       0     5.8    7.24    0.18     1.7     0.1     0.5     0.5    0.88     0.8       0    0.55      18      75       0       0       0       0      21       0       0       0       0    15.2      18 TANDEM DISK PLW GE19FT      
